payment_order_id	Address1	city	state	zip
71910250	758 Cedar St	San Francisco	CA	94016
71910255	399 Maple St	New York City	NY	10001
71910305	347 Center St	San Francisco	CA	94016
71910501	339 Adams St	San Francisco	CA	94016
71910561	559 Lake St	Austin	TX	73301
71910562	356 2nd St	San Francisco	CA	94016
71910726	556 Lakeview St	Dallas	TX	75001
71910777	389 Church St	Boston	MA	2215
71910780	389 Church St	Boston	MA	2215
71910850	213 Sunset St	San Francisco	CA	94016
71910998	914 Willow St	Boston	MA	2215
71911076	494 4th St	San Francisco	CA	94016
71911127	110 Hickory St	Los Angeles	CA	90001
71911243	642 Walnut St	Portland	ME	4101
71911319	125 6th St	San Francisco	CA	94016
71911321	37 Madison St	Dallas	TX	75001
71911336	910 5th St	Los Angeles	CA	90001
71911733	760 Washington St	Boston	MA	2215
71911747	205 5th St	Los Angeles	CA	90001
71911758	758 6th St	Portland	OR	97035
71911759	573 Main St	Seattle	WA	98101
71911760	120 9th St	Boston	MA	2215
71911788	609 Center St	Los Angeles	CA	90001
71911812	644 Adams St	Los Angeles	CA	90001
71911923	973 Hill St	San Francisco	CA	94016
71911924	816 Dogwood St	Los Angeles	CA	90001
71911927	613 North St	San Francisco	CA	94016
71911958	613 North St	San Francisco	CA	94016
71911959	798 12th St	Los Angeles	CA	90001
71912044	578 5th St	Portland	OR	97035
71912045	831 Meadow St	San Francisco	CA	94016
71912048	683 4th St	Dallas	TX	75001
71912112	587 Spruce St	New York City	NY	10001
71912190	573 Forest St	Seattle	WA	98101
71912294	765 Meadow St	New York City	NY	10001
71912343	897 Ridge St	Boston	MA	2215
71912345	608 Lincoln St	Boston	MA	2215
71912378	856 Wilson St	San Francisco	CA	94016
71912383	416 14th St	Atlanta	GA	30301
71912392	675 7th St	New York City	NY	10001
71912394	549 4th St	Los Angeles	CA	90001
71912465	617 Jackson St	Austin	TX	73301
71912610	280 South St	Los Angeles	CA	90001
71912679	498 North St	New York City	NY	10001
71912699	709 14th St	Los Angeles	CA	90001
71912789	358 Spruce St	San Francisco	CA	94016
71912793	463 Jefferson St	Austin	TX	73301
71912890	295 2nd St	Atlanta	GA	30301
71912981	75 14th St	Seattle	WA	98101
71912982	296 Church St	Boston	MA	2215
71912984	224 9th St	San Francisco	CA	94016
71913083	410 North St	San Francisco	CA	94016
71913169	603 5th St	Boston	MA	2215
71913232	923 Church St	Seattle	WA	98101
71913254	316 9th St	Los Angeles	CA	90001
71913256	984 Willow St	New York City	NY	10001
71913257	90 Jefferson St	Atlanta	GA	30301
71913516	642 7th St	New York City	NY	10001
71913566	214 Johnson St	Seattle	WA	98101
71913636	791 Ridge St	New York City	NY	10001
71913638	729 Main St	Portland	ME	4101
71913710	869 Maple St	Portland	OR	97035
71913749	691 North St	Boston	MA	2215
71913750	628 Spruce St	New York City	NY	10001
71913791	628 Dogwood St	Los Angeles	CA	90001
71913867	902 Lincoln St	Boston	MA	2215
71913900	336 Cedar St	New York City	NY	10001
71913961	446 Jackson St	Seattle	WA	98101
71913963	979 8th St	Los Angeles	CA	90001
71914015	88 Johnson St	Boston	MA	2215
71914056	466 Johnson St	Boston	MA	2215
71914144	283 Center St	New York City	NY	10001
71914179	153 Main St	San Francisco	CA	94016
71914209	367 West St	San Francisco	CA	94016
71914211	367 West St	San Francisco	CA	94016
71914217	379 2nd St	Los Angeles	CA	90001
71914350	386 Center St	Seattle	WA	98101
71914357	645 Center St	San Francisco	CA	94016
71914415	143 9th St	Atlanta	GA	30301
71914422	792 4th St	Seattle	WA	98101
71914452	392 Lincoln St	Dallas	TX	75001
71914479	492 Hill St	San Francisco	CA	94016
71914480	76 4th St	Austin	TX	73301
71914517	191 Cedar St	San Francisco	CA	94016
71914668	258 11th St	Los Angeles	CA	90001
71914669	582 Highland St	Atlanta	GA	30301
71914715	735 Church St	Austin	TX	73301
71914744	845 Washington St	New York City	NY	10001
71914766	19 Pine St	Boston	MA	2215
71914767	191 Spruce St	Boston	MA	2215
71914770	198 Walnut St	San Francisco	CA	94016
71914776	410 13th St	Austin	TX	73301
71914808	590 Willow St	San Francisco	CA	94016
71914821	94 13th St	Austin	TX	73301
71914854	35 9th St	Austin	TX	73301
71914855	722 Jefferson St	Seattle	WA	98101
71914865	385 Hickory St	New York City	NY	10001
71914933	718 Spruce St	Atlanta	GA	30301
71914966	161 Adams St	Austin	TX	73301
71914968	290 Adams St	Los Angeles	CA	90001
71915021	760 Walnut St	Boston	MA	2215
71915090	323 8th St	New York City	NY	10001
71915132	482 Madison St	Seattle	WA	98101
71915133	241 Hill St	New York City	NY	10001
71915144	412 13th St	Austin	TX	73301
71915258	470 Chestnut St	Los Angeles	CA	90001
71915260	937 Highland St	San Francisco	CA	94016
71915263	183 Willow St	Boston	MA	2215
71915331	825 Meadow St	San Francisco	CA	94016
71915348	964 8th St	Los Angeles	CA	90001
71915438	964 8th St	Los Angeles	CA	90001
71915524	743 Ridge St	Los Angeles	CA	90001
71915561	710 Willow St	Austin	TX	73301
71915585	890 11th St	Seattle	WA	98101
71915602	296 5th St	San Francisco	CA	94016
71915608	838 Chestnut St	Atlanta	GA	30301
71915641	773 Lakeview St	San Francisco	CA	94016
71915744	961 Washington St	San Francisco	CA	94016
71915745	190 9th St	San Francisco	CA	94016
71915748	596 2nd St	New York City	NY	10001
71915800	672 Park St	Portland	ME	4101
71915801	883 7th St	Dallas	TX	75001
71915898	758 West St	Boston	MA	2215
71915900	313 Wilson St	Boston	MA	2215
71915973	914 Highland St	San Francisco	CA	94016
71915978	506 10th St	Austin	TX	73301
71916022	215 Pine St	Los Angeles	CA	90001
71916069	168 Lake St	Dallas	TX	75001
71916070	617 10th St	San Francisco	CA	94016
71916176	543 11th St	Los Angeles	CA	90001
71916180	533 Jackson St	Los Angeles	CA	90001
71916205	812 Spruce St	Portland	ME	4101
71916236	949 Chestnut St	Seattle	WA	98101
71916237	515 2nd St	Los Angeles	CA	90001
71916270	495 8th St	Seattle	WA	98101
71916359	224 Park St	Boston	MA	2215
71916400	628 Jackson St	Los Angeles	CA	90001
71916401	779 12th St	Los Angeles	CA	90001
71916402	829 Cherry St	Austin	TX	73301
71916429	962 13th St	Boston	MA	2215
71916487	816 Hickory St	New York City	NY	10001
71916489	48 Highland St	Dallas	TX	75001
71916550	875 Willow St	Atlanta	GA	30301
71916644	942 Chestnut St	Austin	TX	73301
71916648	765 Park St	San Francisco	CA	94016
71916651	314 4th St	San Francisco	CA	94016
71916677	448 Johnson St	San Francisco	CA	94016
71916678	773 Elm St	Los Angeles	CA	90001
71916728	550 Chestnut St	Atlanta	GA	30301
71916730	550 Chestnut St	Atlanta	GA	30301
71916744	550 Chestnut St	Atlanta	GA	30301
71916772	696 9th St	Los Angeles	CA	90001
71916830	306 Forest St	Dallas	TX	75001
71916831	553 2nd St	Los Angeles	CA	90001
71916833	294 Spruce St	Atlanta	GA	30301
71916868	876 9th St	Portland	ME	4101
71916882	954 West St	Seattle	WA	98101
71916906	964 River St	Atlanta	GA	30301
71916913	268 Church St	Boston	MA	2215
71916963	481 South St	Portland	OR	97035
71916965	794 5th St	San Francisco	CA	94016
71916966	545 Washington St	Boston	MA	2215
71917019	545 Washington St	Boston	MA	2215
71917077	882 Washington St	Los Angeles	CA	90001
71917163	94 Center St	Seattle	WA	98101
71917262	497 Spruce St	San Francisco	CA	94016
71917263	446 Adams St	San Francisco	CA	94016
71917333	576 Lakeview St	Dallas	TX	75001
71917337	668 7th St	Los Angeles	CA	90001
71917339	649 13th St	Boston	MA	2215
71917368	669 Dogwood St	Dallas	TX	75001
71917400	962 Lakeview St	San Francisco	CA	94016
71917512	620 Forest St	Dallas	TX	75001
71917618	870 Hill St	Portland	ME	4101
71917621	781 8th St	Seattle	WA	98101
71917662	918 Jackson St	Dallas	TX	75001
71917683	919 Willow St	Dallas	TX	75001
71917688	534 7th St	Boston	MA	2215
71917705	933 Cherry St	Los Angeles	CA	90001
71917709	598 Jackson St	Dallas	TX	75001
71917712	839 7th St	New York City	NY	10001
71917744	740 1st St	Portland	OR	97035
71917771	267 Maple St	Dallas	TX	75001
71917772	267 Maple St	Dallas	TX	75001
71917816	755 Jefferson St	Dallas	TX	75001
71917858	715 Meadow St	Boston	MA	2215
71917860	439 Jefferson St	Seattle	WA	98101
71917921	615 Center St	Atlanta	GA	30301
71917944	84 Madison St	Los Angeles	CA	90001
71918076	145 Hill St	New York City	NY	10001
71918077	182 Sunset St	San Francisco	CA	94016
71918083	824 Elm St	San Francisco	CA	94016
71918103	476 10th St	San Francisco	CA	94016
71918136	252 Spruce St	Boston	MA	2215
71918206	835 9th St	New York City	NY	10001
71918320	850 Park St	Austin	TX	73301
71918432	278 Spruce St	New York City	NY	10001
71918434	206 Main St	Boston	MA	2215
71918487	453 14th St	Los Angeles	CA	90001
71918538	851 Pine St	Portland	OR	97035
71918543	701 Main St	Atlanta	GA	30301
71918585	288 Johnson St	Boston	MA	2215
71918586	359 Adams St	San Francisco	CA	94016
71918666	890 Willow St	San Francisco	CA	94016
71918667	424 Adams St	San Francisco	CA	94016
71918751	315 Madison St	Seattle	WA	98101
71918759	36 West St	Dallas	TX	75001
71918866	264 Lake St	San Francisco	CA	94016
71918882	418 Jackson St	San Francisco	CA	94016
71918953	720 2nd St	Dallas	TX	75001
71918978	976 Cherry St	Los Angeles	CA	90001
71919026	745 9th St	Portland	OR	97035
71919061	478 Lincoln St	New York City	NY	10001
71919137	225 2nd St	Boston	MA	2215
71919154	211 Lake St	Los Angeles	CA	90001
71919197	738 Lincoln St	Portland	OR	97035
71919198	501 Spruce St	Los Angeles	CA	90001
71919201	467 Forest St	Los Angeles	CA	90001
71919205	338 Maple St	New York City	NY	10001
71919228	243 Adams St	Seattle	WA	98101
71919237	120 5th St	Austin	TX	73301
71919289	611 11th St	New York City	NY	10001
71919312	231 South St	Atlanta	GA	30301
71919440	504 Lake St	Austin	TX	73301
71919577	902 6th St	San Francisco	CA	94016
71919578	160 Meadow St	Dallas	TX	75001
71919579	535 Hill St	New York City	NY	10001
71919584	84 Dogwood St	Portland	ME	4101
71919607	62 8th St	Los Angeles	CA	90001
71919637	801 1st St	Austin	TX	73301
71919706	35 Adams St	Portland	OR	97035
71919713	293 Park St	Los Angeles	CA	90001
71919786	867 Highland St	Boston	MA	2215
71919890	599 12th St	Dallas	TX	75001
71920004	669 South St	Los Angeles	CA	90001
71920005	666 Main St	Atlanta	GA	30301
71920006	575 Willow St	Boston	MA	2215
71920075	251 8th St	San Francisco	CA	94016
71920101	581 Washington St	Austin	TX	73301
71920146	425 Hickory St	Atlanta	GA	30301
71920148	886 1st St	San Francisco	CA	94016
71920252	924 2nd St	San Francisco	CA	94016
71920253	863 Wilson St	Austin	TX	73301
71920257	60 Washington St	New York City	NY	10001
71920277	654 Washington St	Los Angeles	CA	90001
71920284	282 Madison St	Portland	ME	4101
71920301	",,,"			
71920305	547 Lake St	Austin	TX	73301
71920352	886 South St	Seattle	WA	98101
71920399	621 9th St	Los Angeles	CA	90001
71920404	726 12th St	Boston	MA	2215
71920411	418 7th St	Portland	ME	4101
71920419	320 Chestnut St	San Francisco	CA	94016
71920458	944 Center St	San Francisco	CA	94016
71920474	257 Meadow St	Atlanta	GA	30301
71920662	699 Lincoln St	Seattle	WA	98101
71920734	254 Adams St	Portland	OR	97035
71920782	29 Johnson St	Seattle	WA	98101
71920904	29 Johnson St	Seattle	WA	98101
71920974	485 South St	Atlanta	GA	30301
71921045	485 South St	Atlanta	GA	30301
71921090	307 Lincoln St	New York City	NY	10001
71921194	193 Park St	Austin	TX	73301
71921238	648 Center St	Seattle	WA	98101
71921256	570 Elm St	Portland	OR	97035
71921283	265 Johnson St	San Francisco	CA	94016
71921354	398 Elm St	Atlanta	GA	30301
71921363	766 8th St	Atlanta	GA	30301
71921494	419 9th St	San Francisco	CA	94016
71921495	53 Dogwood St	San Francisco	CA	94016
71921497	508 Cedar St	Seattle	WA	98101
71921503	354 Center St	Seattle	WA	98101
71921575	475 Madison St	Los Angeles	CA	90001
71921600	906 Lakeview St	San Francisco	CA	94016
71921620	495 6th St	Portland	OR	97035
71921623	455 North St	Boston	MA	2215
71921627	107 9th St	Portland	OR	97035
71921661	934 Ridge St	San Francisco	CA	94016
71921698	117 Jackson St	Dallas	TX	75001
71921781	489 Dogwood St	New York City	NY	10001
71921783	825 Hill St	Seattle	WA	98101
71921790	775 6th St	Los Angeles	CA	90001
71921836	959 6th St	Los Angeles	CA	90001
71921837	320 Center St	Dallas	TX	75001
71921890	18 Ridge St	San Francisco	CA	94016
71921923	864 Cherry St	San Francisco	CA	94016
71921926	32 9th St	Atlanta	GA	30301
71921928	825 Lincoln St	Atlanta	GA	30301
71921931	5 13th St	Austin	TX	73301
71921957	384 Jackson St	Los Angeles	CA	90001
71922008	358 14th St	Seattle	WA	98101
71922048	200 Dogwood St	Boston	MA	2215
71922076	487 14th St	Boston	MA	2215
71922205	9 Elm St	Dallas	TX	75001
71922248	55 Willow St	New York City	NY	10001
71922445	942 Johnson St	San Francisco	CA	94016
71922450	134 Church St	Boston	MA	2215
71922577	134 Church St	Boston	MA	2215
71922701	885 Sunset St	San Francisco	CA	94016
71922702	764 Jefferson St	New York City	NY	10001
71922704	245 South St	New York City	NY	10001
71922766	185 Pine St	Dallas	TX	75001
71922778	524 South St	Boston	MA	2215
71922780	270 10th St	Dallas	TX	75001
71922796	293 5th St	San Francisco	CA	94016
71922923	543 Center St	San Francisco	CA	94016
71923018	40 River St	Seattle	WA	98101
71923204	794 Madison St	Dallas	TX	75001
71923243	279 South St	Dallas	TX	75001
71923246	888 Cherry St	Austin	TX	73301
71923348	246 Church St	Los Angeles	CA	90001
71923401	10 Jackson St	San Francisco	CA	94016
71923458	146 5th St	Seattle	WA	98101
71923477	977 6th St	Austin	TX	73301
71923478	505 14th St	Los Angeles	CA	90001
71923494	588 Hill St	Boston	MA	2215
71923595	190 14th St	New York City	NY	10001
71923598	190 14th St	New York City	NY	10001
71923727	793 Maple St	Portland	ME	4101
71923729	849 Highland St	Los Angeles	CA	90001
71923731	619 North St	Boston	MA	2215
71923733	741 River St	Boston	MA	2215
71923744	242 Lake St	Los Angeles	CA	90001
71923780	242 Lake St	Los Angeles	CA	90001
71923829	140 Maple St	Los Angeles	CA	90001
71923860	913 West St	Austin	TX	73301
71923935	866 2nd St	Portland	ME	4101
71924013	734 South St	Austin	TX	73301
71924016	734 South St	Austin	TX	73301
71924017	667 River St	New York City	NY	10001
71924159	575 Jefferson St	San Francisco	CA	94016
71924160	673 North St	New York City	NY	10001
71924162	856 Lake St	Portland	ME	4101
71924408	678 11th St	Seattle	WA	98101
71924409	195 Spruce St	Portland	ME	4101
71924535	261 Hickory St	Los Angeles	CA	90001
71924626	172 West St	Los Angeles	CA	90001
71924646	996 Forest St	Atlanta	GA	30301
71924840	70 7th St	Portland	OR	97035
71924856	871 Main St	San Francisco	CA	94016
71924918	325 Madison St	New York City	NY	10001
71924964	223 Jackson St	San Francisco	CA	94016
71925058	851 Meadow St	Los Angeles	CA	90001
71925084	382 Willow St	Los Angeles	CA	90001
71925126	345 Spruce St	Boston	MA	2215
71925128	745 Park St	Los Angeles	CA	90001
71925195	890 Adams St	New York City	NY	10001
71925196	471 4th St	Los Angeles	CA	90001
71925230	121 Park St	Los Angeles	CA	90001
71925312	740 Adams St	Austin	TX	73301
71925315	326 Spruce St	New York City	NY	10001
71925369	717 8th St	Boston	MA	2215
71925429	579 Hickory St	Dallas	TX	75001
71925597	537 Cedar St	Atlanta	GA	30301
71925600	942 Park St	San Francisco	CA	94016
71925642	628 Forest St	New York City	NY	10001
71925725	174 Meadow St	Portland	ME	4101
71925775	598 Elm St	Los Angeles	CA	90001
71925809	472 Lake St	Los Angeles	CA	90001
71925907	918 North St	San Francisco	CA	94016
71926010	291 9th St	Atlanta	GA	30301
71926059	788 Walnut St	Portland	ME	4101
71926065	702 1st St	San Francisco	CA	94016
71926066	285 Johnson St	San Francisco	CA	94016
71926094	285 Johnson St	San Francisco	CA	94016
71926135	139 Wilson St	Portland	OR	97035
71926175	150 Madison St	Portland	OR	97035
71926220	650 Lincoln St	San Francisco	CA	94016
71926288	655 Center St	New York City	NY	10001
71926362	859 Forest St	Boston	MA	2215
71926450	994 Lincoln St	San Francisco	CA	94016
71926581	435 Sunset St	New York City	NY	10001
71926585	142 Sunset St	Seattle	WA	98101
71926640	193 Jackson St	Austin	TX	73301
71926656	813 Forest St	Dallas	TX	75001
71926660	876 Lake St	San Francisco	CA	94016
71926803	860 Sunset St	Atlanta	GA	30301
71927063	695 Wilson St	Los Angeles	CA	90001
71927140	54 Chestnut St	Los Angeles	CA	90001
71927334	831 Pine St	Austin	TX	73301
71927384	816 Cedar St	Portland	OR	97035
71927387	527 5th St	Boston	MA	2215
71927388	198 9th St	San Francisco	CA	94016
71927446	832 Spruce St	Boston	MA	2215
71927539	239 13th St	New York City	NY	10001
71927541	91 Elm St	Austin	TX	73301
71927630	812 Adams St	Austin	TX	73301
71927713	908 Walnut St	Los Angeles	CA	90001
71927748	483 14th St	New York City	NY	10001
71927770	440 South St	Boston	MA	2215
71927855	64 Walnut St	San Francisco	CA	94016
71927950	85 Lake St	New York City	NY	10001
71927953	26 Jackson St	Boston	MA	2215
71928040	260 Cedar St	Los Angeles	CA	90001
71928103	508 Center St	Los Angeles	CA	90001
71928118	11 7th St	San Francisco	CA	94016
71928119	998 Washington St	Los Angeles	CA	90001
71928306	978 Dogwood St	New York City	NY	10001
71928347	216 Hill St	San Francisco	CA	94016
71928508	422 Pine St	Seattle	WA	98101
71928551	184 Church St	Los Angeles	CA	90001
71928556	900 5th St	Seattle	WA	98101
71928602	792 Hickory St	Dallas	TX	75001
71928669	410 Dogwood St	Boston	MA	2215
71928675	536 Meadow St	Atlanta	GA	30301
71928676	139 Center St	Portland	ME	4101
71928686	970 Spruce St	Atlanta	GA	30301
71928691	62 Johnson St	San Francisco	CA	94016
71928738	580 10th St	Atlanta	GA	30301
71928739	311 11th St	Seattle	WA	98101
71928740	823 River St	Los Angeles	CA	90001
71928764	529 Park St	San Francisco	CA	94016
71928765	1 River St	Los Angeles	CA	90001
71928817	107 Chestnut St	Austin	TX	73301
71928847	232 8th St	Seattle	WA	98101
71928855	807 1st St	Los Angeles	CA	90001
71928904	831 Hickory St	Los Angeles	CA	90001
71928951	285 Walnut St	Atlanta	GA	30301
71928973	409 Lake St	New York City	NY	10001
71928974	308 Dogwood St	Los Angeles	CA	90001
71928977	864 2nd St	San Francisco	CA	94016
71929027	918 Jackson St	New York City	NY	10001
71929054	895 2nd St	San Francisco	CA	94016
71929116	583 Sunset St	San Francisco	CA	94016
71929243	120 Pine St	Boston	MA	2215
71929271	719 Highland St	San Francisco	CA	94016
71929320	986 Cherry St	Seattle	WA	98101
71929369	694 Pine St	Boston	MA	2215
71929419	678 Jefferson St	New York City	NY	10001
71929420	267 7th St	Los Angeles	CA	90001
71929425	943 Sunset St	Boston	MA	2215
71929490	479 Chestnut St	Atlanta	GA	30301
71929493	128 11th St	San Francisco	CA	94016
71929503	128 11th St	San Francisco	CA	94016
71929549	324 Lake St	San Francisco	CA	94016
71929614	87 2nd St	New York City	NY	10001
71929644	991 Dogwood St	San Francisco	CA	94016
71929735	749 Willow St	San Francisco	CA	94016
71929851	429 12th St	Portland	OR	97035
71929853	344 4th St	Seattle	WA	98101
71929942	283 12th St	New York City	NY	10001
71929947	342 8th St	Los Angeles	CA	90001
71929957	932 Adams St	Dallas	TX	75001
71930025	20 North St	San Francisco	CA	94016
71930093	111 Church St	Los Angeles	CA	90001
71930237	361 West St	Portland	ME	4101
71930282	40 South St	New York City	NY	10001
71930405	811 Hickory St	Los Angeles	CA	90001
71930666	112 Elm St	Los Angeles	CA	90001
71930734	809 Chestnut St	Portland	OR	97035
71930735	478 5th St	Los Angeles	CA	90001
71930764	28 11th St	Los Angeles	CA	90001
71930779	894 2nd St	Boston	MA	2215
71930786	291 North St	New York City	NY	10001
71930801	702 Lincoln St	San Francisco	CA	94016
71930806	985 Hill St	Dallas	TX	75001
71930846	342 Adams St	San Francisco	CA	94016
71930847	919 Forest St	San Francisco	CA	94016
71930848	294 Forest St	San Francisco	CA	94016
71930998	539 Dogwood St	Los Angeles	CA	90001
71930999	400 Chestnut St	Los Angeles	CA	90001
71931000	408 Sunset St	San Francisco	CA	94016
71931045	728 Adams St	New York City	NY	10001
71931131	579 Sunset St	Dallas	TX	75001
71931286	13 Lakeview St	Seattle	WA	98101
71931287	9 Washington St	Portland	OR	97035
71931290	315 Church St	New York City	NY	10001
71931366	841 Adams St	San Francisco	CA	94016
71931468	356 Willow St	Los Angeles	CA	90001
71931523	177 Elm St	Los Angeles	CA	90001
71931540	458 Park St	Austin	TX	73301
71931571	220 Washington St	Portland	OR	97035
71931573	164 Main St	New York City	NY	10001
71931575	164 Main St	New York City	NY	10001
71931576	262 Church St	Austin	TX	73301
71931593	866 9th St	Portland	OR	97035
71931619	866 9th St	Portland	OR	97035
71931670	229 8th St	New York City	NY	10001
71931672	66 5th St	Los Angeles	CA	90001
71931706	689 River St	San Francisco	CA	94016
71931708	752 Cherry St	New York City	NY	10001
71931747	248 Lincoln St	San Francisco	CA	94016
71931887	248 Lincoln St	San Francisco	CA	94016
71931891	546 Chestnut St	Atlanta	GA	30301
71931932	127 Dogwood St	Seattle	WA	98101
71931933	253 Ridge St	Portland	OR	97035
71932244	721 Maple St	Atlanta	GA	30301
71932245	877 Maple St	Atlanta	GA	30301
71932251	210 West St	San Francisco	CA	94016
71932310	262 Spruce St	San Francisco	CA	94016
71932389	965 Willow St	New York City	NY	10001
71932418	775 2nd St	Dallas	TX	75001
71932472	833 11th St	San Francisco	CA	94016
71932502	509 Spruce St	San Francisco	CA	94016
71932504	430 13th St	Austin	TX	73301
71932538	430 13th St	Austin	TX	73301
71932543	849 Maple St	Boston	MA	2215
71932547	134 5th St	Dallas	TX	75001
71932592	265 Maple St	Dallas	TX	75001
71932637	671 Washington St	Los Angeles	CA	90001
71932640	259 Jefferson St	Los Angeles	CA	90001
71932642	814 Dogwood St	San Francisco	CA	94016
71932718	214 Washington St	Boston	MA	2215
71932757	515 Sunset St	San Francisco	CA	94016
71932831	797 Dogwood St	Portland	OR	97035
71932942	Price Each	Purchase	Address	Address
71933110	732 Spruce St	San Francisco	CA	94016
71933113	970 Church St	Austin	TX	73301
71933164	183 Dogwood St	Boston	MA	2215
71933203	597 Forest St	San Francisco	CA	94016
71933267	248 Hickory St	San Francisco	CA	94016
71933420	44 Main St	New York City	NY	10001
71933514	44 Main St	New York City	NY	10001
71933609	865 Elm St	Los Angeles	CA	90001
71933710	615 Chestnut St	Seattle	WA	98101
71933976	460 8th St	Los Angeles	CA	90001
71933996	489 Dogwood St	Dallas	TX	75001
71934028	193 Highland St	Portland	OR	97035
71934168	260 Adams St	Atlanta	GA	30301
71934169	868 Hill St	New York City	NY	10001
71934258	727 Lincoln St	New York City	NY	10001
71934260	850 Lincoln St	Boston	MA	2215
71934261	428 Highland St	Seattle	WA	98101
71934345	586 Lakeview St	Dallas	TX	75001
71934349	583 6th St	Portland	OR	97035
71934398	826 Washington St	Los Angeles	CA	90001
71934445	74 Jefferson St	Boston	MA	2215
71934491	103 7th St	Seattle	WA	98101
71934494	541 9th St	San Francisco	CA	94016
71934555	276 Hickory St	San Francisco	CA	94016
71934643	465 Sunset St	San Francisco	CA	94016
71934851	176 Pine St	New York City	NY	10001
71934942	328 Johnson St	Los Angeles	CA	90001
71935028	820 5th St	San Francisco	CA	94016
71935182	219 River St	San Francisco	CA	94016
71935296	345 Cedar St	Atlanta	GA	30301
71935303	607 Forest St	Austin	TX	73301
71935345	454 Cedar St	Seattle	WA	98101
71935378	296 9th St	Seattle	WA	98101
71935386	4 Spruce St	Atlanta	GA	30301
71935487	393 Hill St	Portland	OR	97035
71936000	336 Johnson St	New York City	NY	10001
71936001	701 Lakeview St	San Francisco	CA	94016
71936084	",,,"			
71936196	531 Ridge St	Dallas	TX	75001
71936253	37 Lakeview St	San Francisco	CA	94016
71936254	421 Walnut St	San Francisco	CA	94016
71936316	123 Adams St	San Francisco	CA	94016
71936350	880 Walnut St	Seattle	WA	98101
71936382	880 Walnut St	Seattle	WA	98101
71936414	494 14th St	Los Angeles	CA	90001
71936415	736 Park St	San Francisco	CA	94016
71936461	177 Ridge St	San Francisco	CA	94016
71936471	252 5th St	Boston	MA	2215
71936511	874 Lincoln St	Dallas	TX	75001
71936557	388 South St	Austin	TX	73301
71936599	566 Elm St	Dallas	TX	75001
71936688	803 5th St	Portland	OR	97035
71936691	85 Park St	Boston	MA	2215
71936750	284 Willow St	Austin	TX	73301
71936804	639 West St	New York City	NY	10001
71936887	959 1st St	San Francisco	CA	94016
71936921	615 Elm St	San Francisco	CA	94016
71936997	3 13th St	New York City	NY	10001
71937016	1 Adams St	Seattle	WA	98101
71937040	104 Church St	Seattle	WA	98101
71937068	745 Elm St	Los Angeles	CA	90001
71937124	94 8th St	Seattle	WA	98101
71937126	544 13th St	Boston	MA	2215
71937280	857 Chestnut St	Seattle	WA	98101
71937314	113 8th St	Boston	MA	2215
71937389	686 8th St	Los Angeles	CA	90001
71937407	865 Meadow St	San Francisco	CA	94016
71937415	538 Dogwood St	Los Angeles	CA	90001
71937493	405 Walnut St	San Francisco	CA	94016
71937687	672 Center St	Los Angeles	CA	90001
71937732	666 Willow St	Los Angeles	CA	90001
71937771	414 West St	Los Angeles	CA	90001
71937774	414 West St	Los Angeles	CA	90001
71937849	554 Ridge St	Atlanta	GA	30301
71937850	554 Ridge St	Atlanta	GA	30301
71937852	393 4th St	San Francisco	CA	94016
71937897	641 Maple St	New York City	NY	10001
71937905	160 North St	Portland	OR	97035
71938001	824 Sunset St	Dallas	TX	75001
71938104	127 Ridge St	Dallas	TX	75001
71938151	144 2nd St	Seattle	WA	98101
71938152	361 Forest St	Portland	ME	4101
71938153	699 8th St	Austin	TX	73301
71938157	770 8th St	San Francisco	CA	94016
71938218	946 Cherry St	San Francisco	CA	94016
71938254	250 Highland St	Portland	OR	97035
71938283	624 13th St	Dallas	TX	75001
71938344	366 9th St	Boston	MA	2215
71938348	160 Main St	New York City	NY	10001
71938576	96 Sunset St	Dallas	TX	75001
71938577	514 4th St	Los Angeles	CA	90001
71938629	664 Meadow St	Boston	MA	2215
71938631	510 Cedar St	Los Angeles	CA	90001
71938680	938 Dogwood St	Los Angeles	CA	90001
71938682	246 2nd St	Los Angeles	CA	90001
71938781	491 South St	San Francisco	CA	94016
71938871	646 South St	San Francisco	CA	94016
71938872	574 2nd St	Los Angeles	CA	90001
71938935	812 Main St	San Francisco	CA	94016
71939027	128 1st St	San Francisco	CA	94016
71939104	66 Chestnut St	Seattle	WA	98101
71939144	219 Lake St	San Francisco	CA	94016
71939255	805 West St	San Francisco	CA	94016
71939323	719 11th St	San Francisco	CA	94016
71939367	338 Jefferson St	Seattle	WA	98101
71939368	239 North St	New York City	NY	10001
71939371	720 Wilson St	New York City	NY	10001
71939410	637 West St	Boston	MA	2215
71939412	678 Center St	Seattle	WA	98101
71939503	719 Willow St	San Francisco	CA	94016
71939552	859 Maple St	San Francisco	CA	94016
71939726	233 5th St	Boston	MA	2215
71939783	353 Ridge St	San Francisco	CA	94016
71939872	595 7th St	New York City	NY	10001
71939982	86 Wilson St	Austin	TX	73301
71940019	658 Forest St	Dallas	TX	75001
71940067	250 Pine St	San Francisco	CA	94016
71940208	250 Pine St	San Francisco	CA	94016
71940240	398 Hickory St	San Francisco	CA	94016
71940297	876 West St	New York City	NY	10001
71940299	179 Hickory St	Austin	TX	73301
71940416	218 Meadow St	San Francisco	CA	94016
71940496	779 Main St	Boston	MA	2215
71940550	523 4th St	San Francisco	CA	94016
